"party_id","party_size","is_callahead","section_preferences","table_status_created","table_status_seated","table_status_done"
7722,2,TRUE,"{3}",1473809537563,,1473809687400
7723,2,FALSE,"{0}",1473808879141,1473808879141,1473886702085
7724,,FALSE,"{0}",1473808091472,1473808091472,1473810295694
7725,,FALSE,"{0}",1473808101288,1473808101288,1473808111956
7726,,FALSE,"{0}",1473808120427,1473808120427,1473888605453
7727,,FALSE,"{0}",1473808172976,1473808172976,1473888412456
7728,2,TRUE,"{3}",1473809543333,,1473809835651
7729,2,FALSE,"{3}",1473809555482,,1473810060763
7730,2,FALSE,"{0}",1473809291759,1473809291759,1473886605682
7731,5,FALSE,"{0}",1473808996236,1473808996236,1474064915106
7732,,FALSE,"{0}",1473808293483,1473808293483,1473888542402
7734,2,FALSE,"{0}",1473809413690,1473809413690,1473886607015
7736,,FALSE,"{0}",1473808618010,1473808618011,1473888591535
7738,,FALSE,"{0}",1473808666113,1473808666113,1473888410422
7739,,FALSE,"{0}",1473808694081,1473808694081,1473888546119
7740,,FALSE,"{0}",1473808708534,1473808708535,1473888602952
7741,,FALSE,"{0}",1473808771255,1473808771255,1473809118754
7742,2,FALSE,"{0}",1473809585380,1473809585380,1473886575696
7743,,FALSE,"{0}",1473808787556,1473808787556,1473810269810
7744,,FALSE,"{0}",1473808804929,1473808804929,1473888576284
7745,,FALSE,"{0}",1473808875712,1473808875712,1473888608623
7746,2,TRUE,"{0}",1473809911795,,1473810298258
7747,,FALSE,"{0}",1473809120155,1473809120156,1473888594510
7748,,FALSE,"{0}",1473809128122,1473809128122,1473888583669
7749,2,FALSE,"{0}",1473809682684,1473809682684,1473809850495
7750,,FALSE,"{0}",1473809404691,1473809404691,1473888550683
7751,,FALSE,"{0}",1473809447175,1473809447175,1473888558267
7752,1,FALSE,"{0}",1473809989537,1473809989537,1473886569297
7754,2,FALSE,"{13}",1473809691113,1473809691113,1473886574495
7755,3,FALSE,"{3}",1473809561167,,1473809684586
7756,2,FALSE,"{13}",1473809842916,1473809842916,1473809989526
7757,4,FALSE,"{0}",1473809850508,1473809850508,1473886567662
7759,,FALSE,"{0}",1473810219845,1473810219845,1473888553068
7760,,FALSE,"{0}",1473810256645,1473810256645,1473810268011
7761,,FALSE,"{0}",1473810272396,1473810272396,1473810698219
7763,,FALSE,"{0}",1473810592564,1473810592564,1473888573800
7764,,FALSE,"{0}",1473810676272,1473810676272,1473888586850
7765,,FALSE,"{0}",1473810681054,1473810681054,1473888560984
7766,,FALSE,"{0}",1473810821183,1473810821183,1473888595201
7767,,FALSE,"{0}",1473810910968,1473810910968,1473888539167
7769,,FALSE,"{0}",1473810987438,1473810987438,1473888600536
7770,,FALSE,"{0}",1473810990602,1473810990602,1473888597602
7771,,FALSE,"{0}",1473810994452,1473810994452,1473888589285
7772,,FALSE,"{0}",1473810995686,1473810995686,1473811090043
7774,2,FALSE,"{3}",1473812000039,,1473812456449
7775,,FALSE,"{0}",1473811474303,1473811474303,1473815223735
7777,,FALSE,"{0}",1473811666874,1473811666874,1473824162366
7778,,FALSE,"{0}",1473811670426,1473811670426,1473815212248
7779,,FALSE,"{0}",1473811688993,1473811688993,1473815982859
7780,,FALSE,"{0}",1473811835135,1473811835135,1473811845700
7781,,FALSE,"{0}",1473811847415,1473811847416,1473824154032
7782,,FALSE,"{0}",1473811900083,1473811900083,1473824157819
7783,5,FALSE,"{3}",1473812784352,,1473812857898
7784,6,FALSE,"{3}",1473813350308,,1473813618454
7785,,FALSE,"{0}",1473812032328,1473812032328,1473824199137
7786,,FALSE,"{0}",1473812034210,1473812034210,1473824201070
7787,,FALSE,"{0}",1473812121215,1473812121215,1473815216517
7788,,FALSE,"{0}",1473812224754,1473812224754,1473824195419
7789,,FALSE,"{0}",1473812915359,1473812915359,1473814933318
7790,,FALSE,"{0}",1473813065167,1473813065167,1473824176201
7791,,FALSE,"{0}",1473813069684,1473813069684,1473824190952
7792,,FALSE,"{0}",1473813229928,1473813229928,1473816143349
7793,,FALSE,"{0}",1473813360535,1473813360535,1473816213970
7794,,FALSE,"{0}",1473813382639,1473813382639,1473824170249
7795,,FALSE,"{0}",1473813630530,1473813630530,1473813990581
7796,,FALSE,"{0}",1473813994435,1473813994435,1473824185036
7797,,FALSE,"{0}",1473813997251,1473813997251,1473824177752
7798,,FALSE,"{0}",1473814030453,1473814030453,1473824167034
7799,,FALSE,"{0}",1473814078722,1473814078722,1473824197356
7800,,FALSE,"{0}",1473814081971,1473814081972,1473824204654
7801,,FALSE,"{0}",1473814084573,1473814084573,1473824202952
7802,,FALSE,"{0}",1473814143343,1473814143343,1473824171837
7803,,FALSE,"{0}",1473814552696,1473814552696,1473824186369
7804,,FALSE,"{0}",1473814556462,1473814556463,1473824187886
7805,10,FALSE,"{3}",1473864728518,,1473864888957
7806,8,FALSE,"{0}",1473864736393,,1473864892108
7812,2,TRUE,"{3}",1473873368512,1473873368512,1474114446041
7825,,FALSE,"{0}",1473889411141,1473889411141,1473892715485
7828,,FALSE,"{0}",1473890452822,1473890452822,1474061576351
7829,3,TRUE,"{2}",1473893910655,,1473894888018
7831,3,TRUE,"{2,0}",1473895651371,1473895749134,1474065826872
7834,2,TRUE,"{2}",1473892448583,1473892448583,1473898456527
7835,,FALSE,"{0}",1473891228174,1473891228175,1473891990917
7839,,FALSE,"{0}",1473891636107,1473891636107,1473895130357
7840,,FALSE,"{0}",1473891708130,1473891708131,1473896229367
7842,,FALSE,"{0}",1473891844742,1473891844742,1473895278399
7843,,FALSE,"{0}",1473891965968,1473891965968,1473899048707
7844,,FALSE,"{0}",1473891972055,1473891972055,1473899584574
7845,,FALSE,"{0}",1473892086237,1473892086237,1473895223876
7846,,FALSE,"{0}",1473892147178,1473892147178,1473899059025
7847,,FALSE,"{0}",1473892184066,1473892184067,1473899524319
7848,,FALSE,"{0}",1473892309553,1473892309553,1473896235001
7849,8,TRUE,"{2}",1473895330280,,1473895386704
7850,,FALSE,"{0}",1473892368822,1473892368822,1473896494058
7851,2,FALSE,"{3}",1473894914428,,1473894924307
7852,,FALSE,"{0}",1473892693436,1473892693436,1473975454440
7853,,FALSE,"{0}",1473892710553,1473892710553,1473899061123
7854,,FALSE,"{0}",1473892731874,1473892731875,1473894708631
7855,,FALSE,"{0}",1473892739521,1473892739521,1473895153472
7857,2,TRUE,"{2}",1473895348967,,1473895383449
7859,,FALSE,"{0}",1473892950013,1473892950013,1473975448560
7860,,FALSE,"{0}",1473892952265,1473892952265,1473895147824
7861,2,TRUE,"{0}",1473894940347,,1473894992695
7862,,FALSE,"{0}",1473893243451,1473893243451,1473896552410
7863,,FALSE,"{0}",1473893246877,1473893246878,1473896240837
7864,,FALSE,"{0}",1473893253667,1473893253667,1473899066042
7865,,FALSE,"{0}",1473893298171,1473893298172,1473975450376
7866,,FALSE,"{0}",1473893390614,1473893390614,1473982244229
7867,4,TRUE,"{0}",1473895663734,,1473895789473
7868,3,TRUE,"{0}",1473895696453,,1473895793887
7869,2,FALSE,"{0}",1473893873145,,1473895798792
7870,2,FALSE,"{0}",1473893885450,,1473894083534
7871,,FALSE,"{0}",1473893636822,1473893636822,1473900878854
7872,,FALSE,"{0}",1473893641407,1473893641407,1473975285348
7873,,FALSE,"{0}",1473893643822,1473893643822,1473901264730
7874,,FALSE,"{0}",1473893645641,1473893645641,1473898026969
7875,,FALSE,"{0}",1473893661155,1473893661155,1473899552353
7876,,FALSE,"{0}",1473893732246,1473893732246,1473975284115
7877,,FALSE,"{0}",1473893733895,1473893733896,1473896244935
7878,,FALSE,"{0}",1473893744359,1473893744360,1473899055092
7879,2,TRUE,"{0}",1473896074330,,1473896940102
7880,,FALSE,"{0}",1473893865343,1473893865344,1473896474867
7881,2,FALSE,"{2}",1473894972000,,1473895802480
7883,4,FALSE,"{0}",1473895708758,1473899722042,1474078727081
7884,4,FALSE,"{9}",1473894799559,1473894799559,1473975282348
7886,5,TRUE,"{2}",1473895831505,,1473895966705
7887,4,FALSE,"{9}",1473895818455,1473895818455,1473901271900
7895,6,FALSE,"{0}",1473895847100,,1473896036337
7896,,FALSE,"{0}",1473894551770,1473894551770,1473896644000
7897,,FALSE,"{0}",1473894579144,1473894579144,1473895186407
7898,,FALSE,"{0}",1473894583611,1473894583611,1473894588577
7899,,FALSE,"{0}",1473894590246,1473894590246,1473901235913
7901,2,FALSE,"{2}",1473895032539,,1473895836674
7902,,FALSE,"{0}",1473894601512,1473894601512,1473895191256
7903,,FALSE,"{0}",1473894604162,1473894604162,1473897357473
7904,,FALSE,"{0}",1473894608032,1473894608032,1473896491215
7905,,FALSE,"{0}",1473894611965,1473894611965,1473896632652
7906,,FALSE,"{0}",1473894613513,1473894613513,1473895177623
7907,,FALSE,"{0}",1473894615279,1473894615279,1473896630185
7909,3,FALSE,"{0}",1473896194561,,1473897134563
7910,2,FALSE,"{0}",1473895897321,,1473896230507
7911,,FALSE,"{0}",1473895193963,1473895193963,1473901237795
7912,,FALSE,"{0}",1473895215012,1473895215013,1473901240095
7913,,FALSE,"{0}",1473895217279,1473895217279,1473901242679
7915,,FALSE,"{0}",1473895543530,1473895543530,1473975358437
7917,2,FALSE,"{2}",1473897205161,,1473898155875
7921,,FALSE,"{0}",1473895795805,1473895795805,1473896667269
7922,,FALSE,"{0}",1473895798298,1473895798299,1473895803452
7923,,FALSE,"{0}",1473895892809,1473895892809,1474046897505
7924,,FALSE,"{0}",1473895895074,1473895895074,1473895976928
7926,2,FALSE,"{0}",1473897409674,,1473897519651
7928,2,FALSE,"{0}",1473897425676,,1473898160001
7930,3,TRUE,"{0}",1473897174661,,1473898163885
7931,14,TRUE,"{0}",1473899103283,1473899238514,1474064959858
7934,2,FALSE,"{3}",1473897636901,1473897939566,1473899238494
7935,,FALSE,"{0}",1473896428234,1473896428234,1473900892456
7936,,FALSE,"{0}",1473896430051,1473896430051,1473900893941
7937,,FALSE,"{0}",1473896433517,1473896433517,1473899038826
7938,3,FALSE,"{0}",1473896549084,,1473896934921
7939,,FALSE,"{0}",1473896485554,1473896485554,1473975446892
7940,,FALSE,"{0}",1473896488952,1473896488952,1473975291698
7941,2,FALSE,"{0}",1473897649252,,1473897916887
7942,2,FALSE,"{0}",1473897658784,1473897763355,1474078720868
7944,,FALSE,"{0}",1473896544133,1473896544133,1473975431525
7945,2,FALSE,"{0}",1473897930910,,1473898326753
7947,,FALSE,"{0}",1473896601202,1473896601202,1473981180683
7948,,FALSE,"{0}",1473896604436,1473896604436,1473975441023
7950,,FALSE,"{0}",1473896649439,1473896649440,1473899036060
7951,,FALSE,"{0}",1473896655537,1473896655537,1473975462508
7952,,FALSE,"{0}",1473896662469,1473896662469,1473897263500
7953,,FALSE,"{0}",1473896664569,1473896664569,1473897261334
7956,,FALSE,"{0}",1473896732726,1473896732726,1473975428622
7958,2,FALSE,"{0}",1473897942411,,1473898330534
7959,3,FALSE,"{0}",1473898393200,1473898456539,1474137037054
7960,3,FALSE,"{0}",1473898534811,1473899073855,1473899174340
7961,2,FALSE,"{0}",1473898404167,,1473899244255
7962,2,FALSE,"{0}",1473898962782,,1473899185323
7963,2,TRUE,"{0}",1473898974100,,1473899285100
7964,2,TRUE,"{3}",1473898981765,,1473899350963
7966,,FALSE,"{0}",1473897207904,1473897207905,1473975460510
7967,,FALSE,"{0}",1473897216636,1473897216637,1473901263230
7968,,FALSE,"{0}",1473897230738,1473897230738,1473975280714
7970,,FALSE,"{0}",1473897243738,1473897243738,1473975286749
7971,,FALSE,"{0}",1473897247452,1473897247452,1473975288301
7972,,FALSE,"{0}",1473897248853,1473897248853,1473975290098
7973,2,FALSE,"{0}",1473899251802,,1473899727157
7977,2,TRUE,"{2}",1473899264383,,1473899731384
7980,2,FALSE,"{3}",1473898994856,,1473899103276
7981,,FALSE,"{0}",1473897680657,1473897680657,1473899609156
7982,,FALSE,"{0}",1473897682727,1473897682727,1473899605172
7986,2,FALSE,"{0}",1473899001634,,1473899177255
7987,2,FALSE,"{0}",1473899014686,,1473899734733
7989,5,FALSE,"{2}",1473899568372,1473899739939,1474071646380
7991,3,FALSE,"{2}",1473899761589,,1473900512531
7992,3,FALSE,"{0}",1473899428162,,1473899744287
7995,2,FALSE,"{3}",1473899285113,,1473899369940
7996,2,FALSE,"{0}",1473899781965,,1473900515302
7997,8,FALSE,"{2}",1473899889816,,1473900518167
7999,,FALSE,"{0}",1473899050325,1473899050326,1473901276547
8000,,FALSE,"{0}",1473899888756,1473899888756,1473991139443
8001,,FALSE,"{0}",1473899943658,1473899943658,1473975422223
8002,,FALSE,"{0}",1473899947005,1473899947005,1474061539301
8003,,FALSE,"{0}",1473900086518,1473900086518,1473975427141
8004,,FALSE,"{0}",1473900103318,1473900103319,1473975414024
8005,,FALSE,"{0}",1473900605443,1473900605443,1473975410654
8006,,FALSE,"{0}",1473901014937,1473901014938,1473975383386
8007,,FALSE,"{0}",1473901016821,1473901016821,1473975361352
8008,,FALSE,"{0}",1473901018720,1473901018721,1473975429955
8009,,FALSE,"{0}",1473901020337,1473901020337,1473975420688
8010,,FALSE,"{0}",1473901021836,1473901021836,1473975416591
8011,,FALSE,"{0}",1473901023619,1473901023620,1474061545367
8012,,FALSE,"{0}",1473901797475,1473901797475,1473975359702
8013,,FALSE,"{0}",1473901799609,1473901799609,1473901822786
8015,4,TRUE,"{0}",1473954041221,,1473954144231
8016,2,TRUE,"{0}",1473958804404,1473958804404,1474071702059
8017,2,TRUE,"{3}",1473957183479,1473957183480,1474147714738
8022,,FALSE,"{0}",1473974218163,1473974218163,1473981182418
8024,8,TRUE,"{3}",1473979442797,,1473979627652
8025,,FALSE,"{0}",1473975304985,1473975304985,1474061576760
8026,,FALSE,"{0}",1473975306618,1473975306619,1474061574081
8027,,FALSE,"{0}",1473975309137,1473975309137,1474061577979
8028,,FALSE,"{0}",1473975310486,1473975310486,1473981671181
8029,,FALSE,"{0}",1473975352535,1473975352535,1474061577503
8030,3,TRUE,"{0,12}",1473975551993,,1473975632615
8031,,FALSE,"{0}",1473975439443,1473975439443,1473984950935
8033,,FALSE,"{0}",1473975773006,1473975773007,1473978337340
8034,2,FALSE,"{13}",1473976848922,1473976848923,1474062161405
8036,2,TRUE,"{3}",1473979640865,,1473979832705
8037,,FALSE,"{0}",1473976516732,1473976516733,1473987005429
8039,,FALSE,"{0}",1473976766962,1473976766962,1473992140979
8040,,FALSE,"{0}",1473976768976,1473976768977,1473983289909
8042,,FALSE,"{0}",1473976940904,1473976940905,1473976996876
8043,,FALSE,"{0}",1473976994161,1473976994161,1473982254516
8044,2,TRUE,"{0}",1473978413828,1473978413828,1474056496723
8047,,FALSE,"{0}",1473977320985,1473977320985,1473982248861
8048,,FALSE,"{0}",1473977322917,1473977322917,1473983859128
8051,,FALSE,"{0}",1473977717308,1473977717308,1473980389531
8052,3,TRUE,"{3}",1473979656965,1473980017120,1474064933956
8053,2,TRUE,"{13}",1473981012927,1473981051756,1474073523917
8055,,FALSE,"{0}",1473977857899,1473977857899,1474061522017
8056,,FALSE,"{0}",1473977860349,1473977860349,1473984184779
8057,4,TRUE,"{0}",1473980427583,1473980503248,1474149825884
8058,,FALSE,"{0}",1473977946038,1473977946038,1473984512228
8059,,FALSE,"{0}",1473978223637,1473978223637,1474061499513
8060,,FALSE,"{0}",1473978224847,1473978224847,1474061500747
8061,,FALSE,"{0}",1473978322956,1473978322957,1473991156077
8062,3,TRUE,"{3}",1473979813195,,1473979931959
8063,,FALSE,"{0}",1473978474334,1473978474334,1473989062286
8064,4,TRUE,"{3}",1473980198078,1473980294829,1474148002415
8066,,FALSE,"{0}",1473978535971,1473978535971,1473988780007
8068,5,FALSE,"{13}",1473979615904,1473979615905,1474056500410
8069,2,FALSE,"{3}",1473979065403,,1473979387940
8070,,FALSE,"{0}",1473978836735,1473978836735,1473980548294
8071,,FALSE,"{0}",1473978839789,1473978839789,1473983735468
8072,,FALSE,"{0}",1473978847223,1473978847223,1473980550492
8073,,FALSE,"{0}",1473978860154,1473978860154,1473982259465
8074,,FALSE,"{0}",1473978939127,1473978939127,1473992034139
8075,,FALSE,"{0}",1473978948395,1473978948395,1473982256396
8076,2,TRUE,"{0}",1473981965368,1473981965368,1474056498424
8078,5,FALSE,"{0}",1473979214584,1473979327693,1474133957729
8079,5,FALSE,"{0}",1473979717387,,1473979959491
8080,,FALSE,"{0}",1473979391819,1473979391820,1473986341016
8081,,FALSE,"{0}",1473979493908,1473979493908,1473980034368
8083,2,FALSE,"{3}",1473980022280,1473980335853,1474136964242
8085,,FALSE,"{0}",1473979623230,1473979623230,1474061505866
8086,,FALSE,"{0}",1473979660525,1473979660525,1473983288643
8087,3,FALSE,"{0}",1473979785477,,1473979885839
8088,,FALSE,"{0}",1473980041457,1473980041458,1473980141308
8089,2,FALSE,"{2}",1473980308009,,1473980481498
8090,8,TRUE,"{0}",1473982539778,1473982539802,1474074212800
8091,,FALSE,"{0}",1473980543611,1473980543611,1473989470659
8092,,FALSE,"{0}",1473980551960,1473980551961,1473985259276
8093,,FALSE,"{0}",1473980665339,1473980665339,1473986993731
8094,10,FALSE,"{0}",1473981947171,,1473982106046
8095,,FALSE,"{0}",1473980933109,1473980933109,1473983357195
8096,,FALSE,"{0}",1473980981762,1473980981762,1473981638176
8097,,FALSE,"{0}",1473980986626,1473980986626,1474061529398
8098,,FALSE,"{0}",1473980991976,1473980991977,1474061586968
8099,3,FALSE,"{0,13}",1473981738119,1473981738119,1474063326358
8100,2,TRUE,"{0}",1473982395522,,1473982768098
8101,2,FALSE,"{3}",1473981337440,,1473981715139
8103,,FALSE,"{0}",1473981415803,1473981415803,1473985188838
8104,,FALSE,"{0}",1473981635781,1473981635781,1473991159691
8106,2,TRUE,"{0}",1473984626825,1473984626826,1474143180491
8107,,FALSE,"{0}",1473982240682,1473982240682,1473982575806
8109,,FALSE,"{0}",1473982345388,1473982345388,1473986233896
8112,,FALSE,"{0}",1473982429963,1473982429964,1473987001131
8115,,FALSE,"{0}",1473982522622,1473982522622,1473985491606
8117,,FALSE,"{0}",1473982566260,1473982566260,1474061583254
8118,,FALSE,"{0}",1473982568238,1473982568239,1474061585356
8119,,FALSE,"{0}",1473982749336,1473982749336,1473985176224
8120,,FALSE,"{0}",1473982754803,1473982754803,1473990301327
8122,,FALSE,"{0}",1473982840590,1473982840590,1473984050736
8123,,FALSE,"{0}",1473982843938,1473982843938,1473984054469
8124,5,FALSE,"{2}",1473983345978,,1474039687304
8127,,FALSE,"{0}",1473983132724,1473983132724,1473991146477
8128,6,TRUE,"{0}",1473987536111,1473987536112,1474143057730
8130,,FALSE,"{0}",1473983259363,1473983259363,1473984181544
8131,,FALSE,"{0}",1473983260978,1473983260978,1474061527534
8132,,FALSE,"{0}",1473983264281,1473983264282,1473984056453
8133,,FALSE,"{0}",1473983270551,1473983270551,1473984062136
8134,,FALSE,"{0}",1473983272663,1473983272663,1473984064935
8135,,FALSE,"{0}",1473983274711,1473983274711,1473984067805
8137,,FALSE,"{0}",1473983576300,1473983576300,1473985753989
8138,,FALSE,"{0}",1473983650854,1473983650854,1473989041036
8139,,FALSE,"{0}",1473983869316,1473983869316,1473990096166
8140,,FALSE,"{0}",1473983942535,1473983942535,1473984399240
8142,,FALSE,"{0}",1473984016120,1473984016120,1473984215644
8143,,FALSE,"{0}",1473984023173,1473984023174,1473986005534
8144,,FALSE,"{0}",1473984039805,1473984039805,1473990295710
8148,,FALSE,"{0}",1473984374775,1473984374776,1473991142606
8150,,FALSE,"{0}",1473984759942,1473984759942,1473990263178
8152,,FALSE,"{0}",1473984980957,1473984980957,1473990928963
8153,,FALSE,"{0}",1473985186856,1473985186856,1474061472413
8155,,FALSE,"{0}",1473985338334,1473985338334,1473986061237
8156,,FALSE,"{0}",1473985425524,1473985425524,1474061541069
8157,,FALSE,"{0}",1473985493761,1473985493761,1474061470545
8159,,FALSE,"{0}",1473985559760,1473985559760,1473990274560
8165,,FALSE,"{0}",1473986058123,1473986058123,1474061498380
8167,6,FALSE,"{3}",1473986566724,,1474064586127
8168,,FALSE,"{0}",1473986225096,1473986225096,1474061546333
8169,,FALSE,"{0}",1473986335720,1473986335720,1473991269450
8170,3,FALSE,"{3}",1473986652293,1473986730540,1474131561724
8171,,FALSE,"{0}",1473986555297,1473986555298,1473988400797
8172,,FALSE,"{0}",1473986630469,1473986630470,1474061549135
8175,,FALSE,"{0}",1473986831065,1473986831066,1473988274143
8176,,FALSE,"{0}",1473986833133,1473986833133,1473988284661
8178,,FALSE,"{0}",1473986835283,1473986835283,1473988288011
8179,,FALSE,"{0}",1473986876183,1473986876183,1473988291644
8180,,FALSE,"{0}",1473986880280,1473986880281,1473990074916
8181,,FALSE,"{0}",1473986883383,1473986883383,1473990076530
8182,,FALSE,"{0}",1473986888616,1473986888616,1473987792908
8183,,FALSE,"{0}",1473986891617,1473986891617,1473987789941
8187,,FALSE,"{0}",1473987213840,1473987213840,1474061574885
8188,,FALSE,"{0}",1473987270708,1473987270708,1473992040721
8189,,FALSE,"{0}",1473987569792,1473987569793,1474061580201
8191,,FALSE,"{0}",1473987871416,1473987871416,1474061573290
8192,,FALSE,"{0}",1473988198390,1473988198390,1473988888695
8193,,FALSE,"{0}",1473988253743,1473988253744,1474061473529
8194,,FALSE,"{0}",1473988257593,1473988257593,1473990308164
8195,,FALSE,"{0}",1473988903097,1473988903097,1474061481879
8196,,FALSE,"{0}",1473989201415,1473989201415,1474061550800
8197,,FALSE,"{0}",1473989546503,1473989546503,1474061482896
8198,,FALSE,"{0}",1473989626890,1473989626890,1474061501964
8199,12,FALSE,"{9}",1473990991129,,1473990996903
8200,,FALSE,"{0}",1473990013301,1473990013302,1473992030473
8201,,FALSE,"{0}",1473990027114,1473990027114,1474061491567
8202,,FALSE,"{0}",1473990089802,1473990089802,1474061543366
8203,,FALSE,"{0}",1473990298397,1473990298398,1474061469445
8204,,FALSE,"{0}",1473990306679,1473990306680,1474061476645
8205,,FALSE,"{0}",1473990537825,1473990537825,1474061468383
8206,,FALSE,"{0}",1473990540141,1473990540141,1474061475478
8207,,FALSE,"{0}",1473991136117,1473991136118,1474061552533
8208,,FALSE,"{0}",1473991363756,1473991363756,1474061479715
8212,5,FALSE,"{3}",1474044647000,,1474045015442
8215,3,FALSE,"{3}",1474045091348,,1474045268362
8216,2,FALSE,"{3}",1474045166613,,1474045201800
8217,2,FALSE,"{9}",1474047093700,1474047093707,1474047150621
8226,6,TRUE,"{0}",1474060251552,1474060251552,1474072907148
8228,7,TRUE,"{0}",1474060142530,1474060142548,1474064415986
8229,5,TRUE,"{3}",1474065202981,1474065350260,1474145392929
8234,3,TRUE,"{13}",1474060641570,1474060641570,1474065847673
8236,9,TRUE,"{0}",1474061682407,1474061682417,1474068511164
8241,4,TRUE,"{0}",1474062161419,1474062161419,1474069482319
8242,11,TRUE,"{0}",1474061616280,1474061616310,1474066969849
8243,5,TRUE,"{2}",1474063540969,,1474064298465
8246,3,TRUE,"{0}",1474062724348,1474062724352,1474067010770
8247,4,TRUE,"{2}",1474062928370,1474063227984,1474073431405
8249,6,TRUE,"{3}",1474063899234,1474064001759,1474072250406
8251,7,TRUE,"{3}",1474063142144,,1474063575477
8252,5,TRUE,"{3}",1474062987358,,1474064303489
8254,2,TRUE,"{3}",1474064655034,1474064933972,1474073697311
8257,4,TRUE,"{2}",1474066393645,,1474066860536
8258,8,TRUE,"{3}",1474063149189,1474063824828,1474149701532
8260,8,TRUE,"{3}",1474064586132,1474064959901,1474074473724
8261,,FALSE,"{0}",1474061647340,1474061647340,1474161573320
8262,3,TRUE,"{13}",1474064732412,1474064856778,1474065778350
8264,6,TRUE,"{0}",1474068144404,1474068424946,1474143135905
8265,,FALSE,"{0}",1474061941674,1474061941674,1474234927710
8266,,FALSE,"{0}",1474061945292,1474061945292,1474148267105
8267,5,TRUE,"{13,0}",1474066382344,1474066538013,1474071950414
8268,,FALSE,"{0}",1474062105561,1474062105561,1474234949863
8269,2,FALSE,"{13}",1474062619626,1474062776888,1474143248415
8270,4,FALSE,"{13}",1474063182921,1474063326386,1474143249932
8271,,FALSE,"{0}",1474062286611,1474062286611,1474066171432
8272,2,FALSE,"{3}",1474062849898,,1474064307717
8273,3,TRUE,"{2}",1474064038912,1474064124434,1474078145076
8274,2,TRUE,"{0}",1474065673678,1474065778387,1474068949399
8275,3,TRUE,"{2}",1474065078437,1474065124529,1474075440175
8277,4,TRUE,"{3}",1474066229696,1474068989775,1474131664570
8278,2,FALSE,"{13}",1474063446188,,1474063761235
8279,5,TRUE,"{0}",1474065220439,1474065345481,1474076142707
8280,,FALSE,"{0}",1474062777915,1474062777915,1474161316107
8281,2,TRUE,"{0}",1474066839358,1474066995495,1474071471859
8282,2,FALSE,"{3}",1474064666851,,1474065086489
8284,2,FALSE,"{3}",1474064673506,1474064814160,1474074187548
8285,5,FALSE,"{0,3}",1474064640866,1474064824653,1474070201410
8286,2,TRUE,"{0}",1474064710046,1474064710046,1474074528614
8287,3,FALSE,"{0}",1474063705995,1474063831832,1474067810374
8288,,FALSE,"{0}",1474063142088,1474063142088,1474071522628
8289,2,FALSE,"{0}",1474063472139,1474063607421,1474066537955
8290,2,FALSE,"{2}",1474064176090,,1474064718423
8291,,FALSE,"{0}",1474063173655,1474063173655,1474066705313
8292,,FALSE,"{0}",1474063175319,1474063175319,1474066259361
8294,,FALSE,"{0}",1474063188408,1474063188408,1474068893215
8295,3,FALSE,"{3}",1474065125640,1474065268991,1474068121534
8296,9,TRUE,"{0}",1474068511184,1474068511184,1474068853973
8297,2,FALSE,"{0}",1474063746515,1474063828566,1474066537982
8298,2,FALSE,"{0}",1474063777923,1474063862497,1474067070744
8299,10,TRUE,"{0}",1474067173888,1474067358025,1474073031976
8300,2,FALSE,"{12}",1474064216514,1474064416005,1474066405240
8301,2,TRUE,"{2}",1474065958069,1474066154510,1474077465772
8302,,FALSE,"{0}",1474063381590,1474063381590,1474067828460
8303,,FALSE,"{0}",1474063388257,1474063388257,1474234982277
8304,2,FALSE,"{0}",1474063971815,1474064057771,1474070787990
8305,4,TRUE,"{0}",1474066405633,1474067023646,1474071041865
8306,2,TRUE,"{0}",1474066347026,1474066405254,1474143165625
8307,7,TRUE,"{0}",1474067452267,,1474067592465
8308,2,TRUE,"{0}",1474069720460,1474069813838,1474074549479
8309,4,TRUE,"{0}",1474066181814,1474066229943,1474143187877
8310,3,TRUE,"{0}",1474065493611,1474065582712,1474067157657
8311,2,FALSE,"{0}",1474064221297,1474064309275,1474069485773
8312,,FALSE,"{0}",1474063669592,1474063669593,1474068891149
8313,2,FALSE,"{0}",1474064225024,1474064617735,1474066378657
8314,5,TRUE,"{0}",1474067017252,1474067070763,1474072918549
8317,8,FALSE,"{0}",1474064609780,1474067010812,1474159449215
8318,,FALSE,"{0}",1474063835969,1474063835969,1474063855149
8319,,FALSE,"{0}",1474063857050,1474063857050,1474161318606
8320,4,TRUE,"{3}",1474065654836,1474066795380,1474131941271
8321,,FALSE,"{0}",1474063868370,1474063868370,1474070251244
8322,2,FALSE,"{12}",1474064252109,1474064446657,1474143167459
8323,4,TRUE,"{0}",1474065676071,1474066026814,1474131461988
8326,,FALSE,"{0}",1474063966775,1474063966775,1474070239895
8327,5,TRUE,"{0}",1474070829418,1474070829422,1474143156174
8328,8,TRUE,"{0}",1474069640753,1474070195498,1474075377858
8329,,FALSE,"{0}",1474064016245,1474064016245,1474066698587
8330,,FALSE,"{0}",1474064019677,1474064019678,1474164076265
8331,,FALSE,"{0}",1474064027743,1474064027743,1474064032076
8332,,FALSE,"{0}",1474064037545,1474064037545,1474154619820
8333,2,TRUE,"{0}",1474065090606,,1474065176984
8334,2,TRUE,"{0}",1474067673508,1474067915410,1474072796395
8335,,FALSE,"{0}",1474064175986,1474064175986,1474068001854
